timestamp,symbol,price,quantity,trade_type,trade_value,commission
2020-08-20,BTC-USD,11884.311256347655,0.009872114266409887,buy,117.3232787002453,0.1173232787002453
2020-08-21,BTC-USD,11598.285502441406,0.010014313982528437,buy,116.14887268045584,0.11614887268045584
2020-08-22,BTC-USD,11687.666107910156,0.009838253540379833,buy,114.98622246492447,0.11498622246492447
2020-08-23,BTC-USD,11670.680080078124,0.009753948321517917,buy,113.8352103780506,0.11383521037805061
2020-08-24,BTC-USD,11780.483000976561,0.009566307248423027,buy,112.69571992216632,0.11269571992216632
2020-08-25,BTC-USD,11371.817833007812,0.009810888408879491,buy,111.56763576574544,0.11156763576574544
2020-08-26,BTC-USD,11494.107462890624,0.009609344969874966,buy,110.45084373173033,0.11045084373173034
2020-08-27,BTC-USD,11329.059159667968,0.009651748591379093,buy,109.34523078597572,0.10934523078597572
2020-08-28,BTC-USD,11548.27125,0.00937375670196594,buy,108.2506850258081,0.1082506850258081
2020-08-29,BTC-USD,11512.618666992186,0.009308663716618912,buy,107.16709566869974,0.10716709566869975
2020-08-30,BTC-USD,11717.361612304687,0.009054457526483078,buy,106.09435304105607,0.10609435304105606
2020-08-31,BTC-USD,11686.66072265625,0.008987370392595976,buy,105.03234856711508,0.10503234856711507
2020-09-01,BTC-USD,11976.463754882812,0.008682109918761716,buy,103.98097475795825,0.10398097475795826
2020-09-02,BTC-USD,11419.741196777342,0.009014225754054816,buy,102.94012520063109,0.10294012520063109
2020-09-03,BTC-USD,10250.4195234375,0.009942002306769697,buy,101.90969454737277,0.10190969454737277
2020-09-04,BTC-USD,10517.06938330078,0.009592936475739918,buy,100.88957850495358,0.10088957850495357
2020-09-05,BTC-USD,10174.652166503905,0.009816519738427428,buy,99.87967382411898,0.09987967382411898
2020-09-06,BTC-USD,10285.49173828125,0.009613529504002382,buy,98.87987828913954,0.09887987828913954
2020-09-07,BTC-USD,10374.74825830078,0.00943541840922684,buy,97.89009070746528,0.09789009070746528
2020-09-08,BTC-USD,10136.582359863281,0.009560442312707716,buy,96.91021089948354,0.09691021089948354
2020-09-09,BTC-USD,10237.226482421876,0.4679925242897825,sell,4790.945463234824,4.7909454632348245
2020-09-10,BTC-USD,10357.957102539063,0.0,sell,0.0,0.0
2020-09-11,BTC-USD,10395.714581542969,0.0,sell,0.0,0.0
2020-09-12,BTC-USD,10436.949812988281,0.0,sell,0.0,0.0
2020-09-13,BTC-USD,10318.593981445312,0.0,sell,0.0,0.0
2020-09-14,BTC-USD,10675.497471679688,0.0,sell,0.0,0.0
2020-09-15,BTC-USD,10791.552696289064,0.0,sell,0.0,0.0
2020-09-16,BTC-USD,10969.417820800782,0.0,sell,0.0,0.0
2020-09-17,BTC-USD,10943.515739257813,0.0,sell,0.0,0.0
2020-09-18,BTC-USD,10939.113644531251,0.0,sell,0.0,0.0
2020-09-19,BTC-USD,11088.799506347657,0.0,sell,0.0,0.0
2020-09-20,BTC-USD,10932.802348632813,0.0,sell,0.0,0.0
2020-09-21,BTC-USD,10457.028635742188,0.0,sell,0.0,0.0
2020-09-22,BTC-USD,10533.190730957032,0.0,sell,0.0,0.0
2020-09-23,BTC-USD,10241.063430175782,0.0,sell,0.0,0.0
2020-09-24,BTC-USD,10754.686373046876,0.0,sell,0.0,0.0
2020-09-25,BTC-USD,10687.370438476562,0.0,sell,0.0,0.0
2020-09-26,BTC-USD,10745.348270996094,0.0,sell,0.0,0.0
